title,Ingridients,webLink,Images
Quick pickled celery,"['1 small shallot', '150 ml cider vinegar', '2 fresh bay leaves', '3 cloves', '1 teaspoon coriander seeds', '1 small piece of cinnamon , or cassia', 'a few black peppercorns', '400 g celery', '1 handfulof black olives , (stone in)', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/vegetables-recipes/quick-pickled-celery/,https://img.jamieoliver.com/jamieoliver/recipe-database/4Ec7TLWsaP88DBxakFvJHK.jpg?tr=w-330
Chilli pickled sweet & sour beets,"['1.5 kg beetroots , different colours and sizes', '100 ml balsamic vinegar', '400 ml white wine vinegar', '200 g golden caster sugar', '3 fresh red chillies', '1/2 lemon', '1 tablespoon coriander seeds']",https://www.jamieoliver.com/recipes/vegetables-recipes/chilli-pickled-sweet-sour-beets/,https://img.jamieoliver.com/jamieoliver/recipe-database/46261265.jpg?tr=w-330
Chilli pickle,"['150 ml distilled malt vinegar', '50 g soft brown sugar', '8 black peppercorns', '8 allspice berries', '1 fresh bay leaf', '2 sprigs of fresh thyme', '1 red onion', '2 red peppers', '2 green peppers', '2 yellow peppers', '20 jalapeño chillies']",https://www.jamieoliver.com/recipes/vegetables-recipes/chilli-pickle/,https://img.jamieoliver.com/jamieoliver/recipe-database/46258932.jpg?tr=w-330
Onion gravy,"['4 onions', '2 sprigs of fresh sage', '1 small knob of unsalted butter', 'olive oil', '250 ml white wine', '300 ml organic chicken or vegetable stock']",https://www.jamieoliver.com/recipes/vegetables-recipes/onion-gravy/,https://img.jamieoliver.com/jamieoliver/recipe-database/9yp4HXguaAVAukgIOCgR8k.jpg?tr=w-330
Skinny homemade houmous,"['1 x 660 g jar of chickpeas', '1 teaspoon tahini', '2 tablespoons natural yoghurt', '1 pinch of cayenne pepper', '½ a clove of garlic', '½ a lemon']",https://www.jamieoliver.com/recipes/vegetables-recipes/skinny-homemade-houmous/,https://img.jamieoliver.com/jamieoliver/recipe-database/42lbp6gc4a9AKplF6ydlmZ.jpg?tr=w-330
Gooseberry & elderflower jam,"['2 kg gooseberries', '12 elderflower heads , or 100ml elderflower cordial', '2 vanilla pods', '750 g sugar']",https://www.jamieoliver.com/recipes/fruit-recipes/gooseberry-elderflower-jam/,https://img.jamieoliver.com/jamieoliver/recipe-database/46258363.jpg?tr=w-330
Classic guacamole,"['½ a small red onion', '1-2 fresh red chillies', '3 ripe avocados', '1 bunch of fresh coriander', '6 ripe cherry tomatoes', '2 limes', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/vegetables-recipes/classic-guacamole/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1554_2_1441789324.jpg?tr=w-330
Classic tomato salsa,"['6 ripe tomatoes', '1 big bunch of fresh coriander', '1 onion', '2 fresh jalapeño or green chillies', '1 large clove of garlic', '1-2 limes', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/vegetables-recipes/classic-tomato-salsa/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1553_2_1432725629.jpg?tr=w-330
Kerryann’s hidden vegetable pasta sauce,"['2 medium onions', '4 cloves of garlic', '1 large leek', '3 medium carrots', '2 sticks of celery', '2 tablespoons olive oil', '250 g closed cup or chestnut mushrooms', '2 medium courgettes', '2 medium aubergines', '1 tablespoon dried oregano', '4 tablespoons tomato purée', '1 fresh bay leaf', '2 x 400 g tins of chopped tomatoes , or 2 x 500g cartons of passata', '1 teaspoon caster sugar', '850 ml organic vegetable stock']",https://www.jamieoliver.com/recipes/vegetables-recipes/kerryann-s-hidden-vegetable-pasta-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/46487893.jpg?tr=w-330
Vegan gravy,"['2 onions', '2 carrots', '2 sticks of celery', '25 g dried porcini mushrooms', 'olive oil', '2 fresh bay leaves', '2 sprigs of fresh thyme', '2 tablespoons port', '2 tablespoons quality blackcurrant jam', '2 tablespoons plain flour', '2 teaspoons Marmite', '1 tablespoon tomato purée', '2 tablespoons red wine vinegar', '1.5 litres organic vegetable stock']",https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-gravy/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1340_1_1436961235.jpg?tr=w-330
Brilliant gluten-free bread sauce,"['750 ml milk', '1 onion', '2 cloves of garlic', '6 cloves', '2 bay leaves', '6 slices of white gluten-free bread', '1 large knob of butter', '1 splash of double cream']",https://www.jamieoliver.com/recipes/bread-recipes/brilliant-gluten-free-bread-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1263_29_1438676007.jpg?tr=w-330
Minty yoghurt dip,"['4 sprigs of fresh mint', '1 lemon', '¼ clove of garlic', '200 g natural yoghurt', 'sea salt', 'freshly ground black pepper']",https://www.jamieoliver.com/recipes/vegetables-recipes/minty-yoghurt-dip/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1058_1_1439207551.jpg?tr=w-330
Corn salsa,"['4 corn on the cob', '½ a bunch of fresh coriander', '½ a fresh red chilli', '4 spring onions', '3 ripe tomatoes', 'sea salt', '2 limes', '1 tablespoon extra virgin olive oil']",https://www.jamieoliver.com/recipes/vegetables-recipes/corn-salsa/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1018_1_1438866113.jpg?tr=w-330
BBQ sauce,"['3 spring onions', '3 shallots , peeled and quartered', '4 cloves of garlic , peeled', 'rapeseed oil', '4 cox apples', '10 sprigs of fresh thyme or lemon thyme , leaves picked', '6 lovage leaves', 'a small bunch of fresh tarragon , leaves picked', '1 teaspoon celery salt', '½ a teaspoon ground ginger', '1 teaspoon ground nutmeg', '2 cassia or cinnamon sticks', '10 fresh bay leaves', '6 cloves', '200 g soft brown sugar', '6 tablespoons cider vinegar', '1 teaspoon black treacle', '1 tablespoon marmalade', '200 ml tomato ketchup', '2 tablespoons Worcestershire sauce', '2 teaspoons English mustard', '200 ml quality apple juice', '1 teaspoon sea salt', '1 teaspoon freshly ground white pepper']",https://www.jamieoliver.com/recipes/vegetables-recipes/bbq-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/950_1_1439211402.jpg?tr=w-330
Zingy fat-free dressing,"['500 g fat-free natural yoghurt', 'sea salt', 'freshly ground black pepper', '2 teaspoons English mustard', 'a small bunch of green and purple basil or coriander', '1 clove of garlic , peeled', '½ a fresh red chilli', '2 tablespoons white wine or cider vinegar', 'juice of ½ lemon']",https://www.jamieoliver.com/recipes/vegetables-recipes/zingy-fat-free-dressing/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/943_1_1440774282.jpg?tr=w-330
My beautiful mayo,"['2 free-range egg yolks', '1 heaped teaspoon Dijon mustard', '500 ml mixed oils', '1-2 tablespoons white wine vinegar', '½ lemon', 'sea salt']",https://www.jamieoliver.com/recipes/eggs-recipes/my-beautiful-mayo/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/911_1_1439208219.jpg?tr=w-330
Incredible homemade strawberry jam,"['500 g high pectin sugar (jam sugar)', '1 vanilla pod', '1 kg ripe strawberries , washed and leafy tops removed']",https://www.jamieoliver.com/recipes/fruit-recipes/incredible-homemade-strawberry-jam/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/903_1_1436802265.jpg?tr=w-330
The best basil pesto,"['1 clove of garlic', '1 large bunch of fresh basil , (40g)', '50 g pine nuts', '3 tablespoons extra virgin olive oil', '50 g Parmesan', 'optional:', '1 cooked Jersey Royal or new potato']",https://www.jamieoliver.com/recipes/vegetables-recipes/the-best-basil-pesto/,https://img.jamieoliver.com/jamieoliver/recipe-database/105738562.jpg?tr=w-330
Christmas butter,"['1 x 250 g pack of butter', '75 g dried cranberries', 'a few sprigs of fresh thyme', '4 sprigs of fresh rosemary', 'a few sprigs of fresh sage', '1 clementine']",https://www.jamieoliver.com/recipes/fruit-recipes/christmas-butter/,https://img.jamieoliver.com/jamieoliver/recipe-database/29SaW1D3qqL8y-gtuaMATK.jpg?tr=w-330
Get-ahead gravy,"['2 onions', '2 carrots', '2 sticks of celery', '2 rashers of higher-welfare smoked streaky bacon', '2 fresh bay leaves', '2 sprigs of fresh sage', '2 sprigs of fresh rosemary', '2 star anise', '10 free-range chicken wings', 'olive oil', '60 ml sherry or port , optional', '4 tablespoons plain flour', '2 tablespoons cranberry sauce']",https://www.jamieoliver.com/recipes/chicken-recipes/get-ahead-gravy/,https://img.jamieoliver.com/jamieoliver/recipe-database/51137615.jpg?tr=w-330
Lovely tomato & rose petal harissa,"['350 g ripe tomatoes', '200 g fresh red chillies', '4 cloves of garlic', 'olive oil', '2 teaspoons cumin seeds', '1 teaspoon coriander seeds', '1 teaspoon smoked paprika', '1 handful of rose petals', '3 tablespoons rose water', '2 tablespoons caster sugar', 'red wine vinegar', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/vegetables-recipes/lovely-tomato-and-rose-petal-harissa/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/751_1_1436805857.jpg?tr=w-330
'Full of veg' tomato sauce,"['olive oil', '2 small onions , peeled and chopped', '1 small leek , chopped and washed', '2 sticks celery , trimmed and chopped', '2 red peppers , chopped', '2 courgettes , grated', '2 carrots , grated', '1 large pinch dried oregano', '2 bay leaves', '4 x 400 g tinned plum tomatoes', '1 small butternut squash , peeled and seeds removed, grated', 'sea salt', 'freshly ground black pepper']",https://www.jamieoliver.com/recipes/vegetables-recipes/full-of-veg-tomato-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/749_1_1436795018.jpg?tr=w-330
Radish and coriander pickle,"['2 handfuls mixed radishes', '1 teaspoon cumin seeds', '1 small dried chilli', '½ thumb-sized piece ginger , grated', '1-2 limes , juice of', '6 tablespoons olive oil', '1 handful coriander leaves']",https://www.jamieoliver.com/recipes/vegetables-recipes/radish-and-coriander-pickle/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/714_1_1436880941.jpg?tr=w-330
Mango and apricot pickle,"['1 splash vegetable oil', '1 clove garlic , finely sliced', '1 pinch cumin seeds', '2 tomatoes , peeled and chopped', '2 tablespoons tamarind paste', '1 ripe mango , peeled and diced', '1 small handful dried apricots , torn or roughly chopped', '1½ tablespoons brown sugar', '1 lime , zest and juice of']",https://www.jamieoliver.com/recipes/fruit-recipes/mango-and-apricot-pickle/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/712_36_1440760807.jpg?tr=w-330
Pear & chilli pickle,"['8 firm pears , peeled, cored and quartered', '140 g sugar', '2 teaspoons black mustard seeds', '4 teaspoons English mustard powder', '1 heaped tablespoon fresh ginger , grated', '150 ml white wine vinegar', '1 teaspoon chilli flakes', '1 handful fresh mint leaves']",https://www.jamieoliver.com/recipes/fruit-recipes/jamie-s-pear-and-chilli-pickle/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/710_1_1439310226.jpg?tr=w-330
The quickest tomato sauce,"['4 cloves of garlic', '1 bunch of fresh basil , (30g)', 'olive oil', '3 x 400 g tins of quality plum tomatoes']",https://www.jamieoliver.com/recipes/vegetables-recipes/the-quickest-tomato-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/618_1_1436880664.jpg?tr=w-330
Salsa verde,"['1½-2 cloves garlic', '2 big handfuls of fresh flat-leaf parsley', '1 bunch of fresh basil', '1 handful of fresh mint', '1 small handful of capers', '1 small handful of gherkins, in sweet vinegar', '6 quality anchovy fillets', '1 tablespoon Dijon mustard', '3 tablespoons red wine vinegar', '8 tablespoons really good extra virgin olive oil']",https://www.jamieoliver.com/recipes/vegetables-recipes/salsa-verde/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/479_36_1434038869.jpg?tr=w-330
Pesto,"['½ a clove garlic', '1 big bunch of fresh basil', '1 handful of pine nuts', '1 good handful of freshly grated Parmesan cheese', 'extra virgin olive oil', '1 lemon , optional']",https://www.jamieoliver.com/recipes/vegetables-recipes/pesto/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/392_1_1438702648.jpg?tr=w-330
My epic BBQ sauce,"['Paste', '1 medium onion , peeled and quartered', '10 cloves garlic , peeled', '2 fresh red chillies , stalks removed', 'olive oil', 'Herbs and spices', '10 sprigs fresh thyme or lemon thyme , leaves picked', '10 sprigs fresh rosemary , leaves picked', '1 small bunch fresh coriander', '10 bay leaves', '1 teaspoon cumin seeds', '2 tablespoons fennel seeds', '2 tablespoons smoked paprika', '6 cloves', 'To finish', '2 oranges , zest and juice of', '200 g soft brown sugar', '6 tablespoons balsamic vinegar', '200 ml tomato ketchup', '2 tablespoons Worcestershire sauce', '2 teaspoons English mustard', '200 ml apple juice']",https://www.jamieoliver.com/recipes/pork-recipes/my-epic-bbq-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/353_1_1349708740.jpg?tr=w-330
Mixed herb salsa verde,"['1 large bunch mixed soft fresh herbs, such as flat-leaf parsley, basil and mint', '1 clove garlic , peeled', '2 tablespoons capers , drained', '3 cornichons', '2-3 anchovy fillets , finely sliced', '1 heaped tablespoon French mustard', '4 tablespoons extra virgin olive oil', '1-2 tablespoons red wine vinegar', 'sea salt', 'freshly ground black pepper']",https://www.jamieoliver.com/recipes/vegetables-recipes/mixed-herb-salsa-verde/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/343_1_1438244795.jpg?tr=w-330
Japanese dressing,"['70 g onion , peeled and finely chopped', '3 tablespoons soy sauce', '2 tablespoons rice vinegar', '½ teaspoon granulated sugar', '¼ teaspoon English mustard powder', '1 tablespoon grapeseed oil', '1 tablespoon sesame oil']",https://www.jamieoliver.com/recipes/vegetable-recipes/japanese-dressing/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/295_1_1439300685.jpg?tr=w-330
Jam jar dressings,"['French dressing', '¼ of a clove of garlic', '1 teaspoon Dijon mustard', '2 tablespoons white or red wine vinegar', '6 tablespoons extra virgin olive oil', 'Yoghurt dressing', '⅓ cup natural yoghurt', '2 tablespoons white or red wine vinegar', '1 tablespoon extra virgin olive oil', 'Lemon dressing', '6 tablespoons extra virgin olive oil', '1 lemon', 'Balsamic dressing', '6 tablespoons extra virgin olive oil', '2 tablespoons balsamic vinegar']",https://www.jamieoliver.com/recipes/vegetable-recipes/jam-jar-dressings/,https://img.jamieoliver.com/jamieoliver/recipe-database/105131831.jpg?tr=w-330
Honey and lemon juice dressing,"['6 tablespoons extra virgin olive oil', '3 tablespoons lemon juice', '1 tablespoon good honey', 'sea salt', 'freshly ground black pepper']",https://www.jamieoliver.com/recipes/fruit-recipes/honey-and-lemon-juice-dressing/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/271_1_1434099453.jpg?tr=w-330
Homemade tomato ketchup,"['1 large red onion , peeled and roughly chopped', '½ bulb fennel , trimmed and roughly chopped', '1 stick celery , trimmed and roughly chopped', 'olive oil', '5 cm piece of ginger , peeled and roughly chopped', '2 cloves garlic , peeled and sliced', '½ fresh red chilli , deseeded and finely chopped', '1 bunch fresh basil , (30g), leaves picked, stalks chopped', '1 tablespoon coriander seeds', '2 cloves', '1 kg yellow, orange or green tomatoes , chopped, or 500g cherry or plum tomatoes, halved plus 500g tinned plum tomatoes', '200 ml red wine vinegar', '70 g soft brown sugar']",https://www.jamieoliver.com/recipes/vegetables-recipes/homemade-tomato-ketchup/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/270_1_1436801514.jpg?tr=w-330
Grilled chilli dressing,"['3 fresh red chillies', '10 tablespoons extra virgin olive oil', '3½ tablespoons fresh lemon juice', '½ a bunch of fresh mint (15g) , leaves picked and finely chopped']",https://www.jamieoliver.com/recipes/vegetables-recipes/grilled-chilli-dressing/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/248_1_1439214064.jpg?tr=w-330
Figs in honey,"['24 figs , halved', '2 clementines', '2 teaspoons ground cinnamon', '2 tablespoons caster sugar', '1 large jar runny honey']",https://www.jamieoliver.com/recipes/fruit-recipes/figs-in-honey/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/207_1_1439915949.jpg?tr=w-330
Easy chicken stock,"['2 kg raw higher-welfare chicken carcasses , legs or wings chopped', '½ a bulb of garlic', '5 sticks of celery', '2 medium leeks', '2 medium onions', '2 large carrots', '3 bay leaves', '2 sprigs of fresh rosemary', '5 sprigs of fresh parsley', '5 sprigs of fresh thyme', '5 whole black peppercorns', '6 litres cold water']",https://www.jamieoliver.com/recipes/chicken-recipes/easy-chicken-stock/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/187_1_1439211519.jpg?tr=w-330
Creamy French dressing,"['5 tablespoons white wine vinegar', '4 tablespoons walnut oil', '115 ml crème fraîche', '1 teaspoon Dijon mustard', '1 handful of parsley leaves , chopped', '8 tablespoons best-quality extra virgin olive oil']",https://www.jamieoliver.com/recipes/vegetable-recipes/creamy-french-dressing/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/157_1_1434031002.jpg?tr=w-330
